Date,Stream,Point,Longitude (UTM),Latitude (UTM),Method,Species,Stage of development,Body Length (mm),Total Length (mm),Bottom Type,Depth (cm),Sample,Obs
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,9.98,26.89,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.41,24.45,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,9.23,25.4,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,40,9.98,25.08,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,9.25,22.63,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,28,9.28,24.78,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,28,10.77,28.87,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,10.38,26.76,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,36,9.88,28.88,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.49,29.82,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.56,28.32,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,9.31,26.23,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.67,29.36,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,9.88,25.55,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,33,9.01,26.15,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,9.52,26.45,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,33,8.71,25.37,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,10.51,31.75,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,9.74,26.59,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,10.48,29.16,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,40,9.44,26.75,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.86,31.3,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,34,7.42,17.97,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,9.75,29.57,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,30,8.65,25.15,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,37,9.42,27.72,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,33,7.61,21.93,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,40,9.09,30.94,Periphyton.Vegetation,0-15,NA,s/tubo ventral/c/braços
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.37,24.9,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortrada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,42,8.98,29.2,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,36,8.43,28.19,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,8.93,24.25,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,33,8.35,22.68,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,8.38,31.02,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,38,7.98,22.4,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,8.77,26.49,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,31,9.36,26.96,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,31,9.2,25.43,Periphyton.Vegetation,0-15,NA,Foto/coletado/Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,38,9.01,30,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,9.14,24.43,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,41,9.55,29.79,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,8.63,28.55,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,39,8.64,27.14,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,8.35,29.38,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,37,9.06,25.75,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,8.31,26.93,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,6.29,18.17,Periphyton.Vegetation,0-15,NA,foto/coletado
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,8.61,25.37,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,38,8.6,28.17,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,37,8.21,18.35,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,9.14,30.39,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,34,7.19,20.3,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,6.42,21.73,Periphyton.Vegetation,0-15,NA,NA
09/20/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,4.24,11.49,Periphyton.Vegetation,0-15,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,12.5,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand,6,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand,5.5,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,19.3,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand,10.5,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,8,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,10.5,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand,10,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,10,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,23,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,11,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,5.5,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,9.17,22.25,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,28,9.34,11.91,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,10,22,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,20,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,9,22,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,19,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,19,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,21,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,6,11,NA,NA,NA,Crossodactylus aeneusuda cortada
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,7,16,NA,NA,NA,Crossodactylus aeneusuda cortada
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,10,NA,NA,NA,Crossodactylus aeneusuda cortada
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,11,25,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,11,15,NA,NA,NA,Crossodactylus aeneusuda cortada
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,7,17,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,6,16,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,6,13,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,5,9,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,7,18,NA,NA,NA,NA
10/19/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,8,20,NA,NA,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,17,Periphyton.Vegetation,>30,NA,n/corresponde tamanho com substrato
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,30,8,15,Periphyton.Vegetation,10,NA,Crossodactylus aeneusuda cortada
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,26,8,18,Periphyton.Vegetation,>30,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,15,Periphyton.Vegetation,10,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,8,14,Periphyton.Vegetation,15-30,NA,Crossodactylus aeneusuda cortada
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,5,11,Periphyton.Vegetation,15-30,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,14,Periphyton.Vegetation,15-30,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,28,7,14,Periphyton.Rock,11.5,NA,Crossodactylus aeneusuda cortada
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,10,Periphyton.Rock,18.9,NA,Crossodactylus aeneusuda cortada
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,15,Periphyton.Rock,15.5,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,12,Periphyton.Rock,12,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,17,Periphyton.Vegetation,17,NA,NA
10/19/11,3,B,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,NA,NA,NA,Periphyton.Vegetation,14,NA,fugiu
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,12,Periphyton.Vegetation,8,NA,Crossodactylus aeneusuda cortada
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,11,Periphyton.Vegetation,0-15,NA,NA
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,10,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,6,11,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,11,19,Periphyton.Vegetation,0-15,NA,Crossodactylus aeneusuda cortada
10/19/11,3,C,"733114,167225556","7520247,57366895",Dipnet.Visual,Physalaemus signifer,25,7,15,Periphyton.Vegetation,0-15,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,12,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,11,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,8.5,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,8.5,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,8.5,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand.Vegetation,9,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Sand,8,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Visual,Physalaemus signifer,NA,NA,NA,Rock,15.5,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,29,8.5,24.75,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,8.11,24.24,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,6.05,17.42,NA,NA,NA,coletada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,28,7.14,21.7,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,7.77,19.66,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,7.69,20.34,NA,NA,NA,coletada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,6.42,18.1,NA,NA,NA,coletada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,29,6.93,18.11,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,6.23,14.4,NA,NA,NA,Crossodactylus aeneusuda cortada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,5.23,13.34,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,7.17,19.57,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,25,6.07,19.74,NA,NA,NA,coletado
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,28,8.29,21.39,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,5.77,19.24,NA,NA,NA,coletado
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,29,6.51,13.58,NA,NA,NA,Crossodactylus aeneusuda cortada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,7.18,17.65,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,31,7.22,NA,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,6.34,16.2,NA,NA,NA,Crossodactylus aeneusuda cortada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,7.42,22.61,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,33,7.51,20.68,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,6.34,19.2,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,7.3,16.65,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,30,7.43,18.93,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,6.97,19.79,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,6.13,19.37,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,7.54,20.7,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,7.51,NA,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,6.14,19.01,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,27,7.04,21.44,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Physalaemus signifer,26,6.86,15.41,NA,NA,NA,Crossodactylus aeneusuda cortada
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,5.71,16.6,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,5.84,16,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,26,8.28,22.19,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,6.96,20.44,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,6.59,20.45,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,7.14,20.3,NA,NA,NA,NA
11/22/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,6.43,16.09,NA,NA,NA,Crossodactylus aeneusuda cortada
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,6,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,7.5,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand,7.5,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Vegetation,8,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Vegetation,8,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,9,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Rock,10.5,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Rock,13,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand,9,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Vegetation,13,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,17,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Rock,19,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Rock,19,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Rock,19,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Rock,18,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Rock,18,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Rock,21,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Sand.Rock,23,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Rock.Vegetation,29,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,44,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,44,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,44,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,25,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,26,11.7,29.28,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,28,14.25,38.82,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,26,14.17,38.08,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,7.19,18.97,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,27,15.94,38.97,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,26,15.07,38.36,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,9.16,26.53,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,9.44,27.6,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,25,5.43,15.63,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,30,14.68,37.62,NA,NA,NA,NA
11/22/11,3,B,"733114,167225556","7520247,57366895",Dipnet,Proceratophrys boiei,NA,14.9,39.05,NA,NA,NA,NA
11/22/11,3,C,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton,4.4,NA,NA
11/22/11,3,C,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,4.5,NA,NA
11/22/11,3,C,"733114,167225556","7520247,57366895",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,4,NA,NA
